512	3839	0	548	3482	0
768	3839	0	789	3483	0
1024	3839	0	1029	3482	0
1280	3839	0	1270	3482	1
1536	3839	0	1513	3483	1
1792	3839	0	1753	3482	1
2048	3839	0	1992	3483	2
2303	3839	0	2255	3483	2
2559	3839	0	2494	3483	2
2815	3839	0	2730	3484	3
3071	3839	0	2970	3484	3
3327	3839	0	3208	3484	3
3583	3839	0	3445	3484	4
3839	3839	0	3689	3484	4
4095	3839	0	3928	3484	5
0	4095	0	58	3719	0
256	4095	0	305	3715	0
512	4095	0	550	3716	1
768	4095	0	791	3716	1
1024	4095	0	1031	3716	1
1280	4095	0	1271	3714	1
1536	4095	0	1515	3715	2
1792	4095	0	1755	3715	2
2048	4095	0	1994	3716	2
2303	4095	0	2259	3716	3
2559	4095	0	2496	3716	3
2815	4095	0	2732	3716	4
3071	4095	0	2972	3716	4
3327	4095	0	3209	3716	4
3583	4095	0	3448	3716	5
3839	4095	0	3693	3716	5
4095	4095	0	3932	3715	5
0	0	256	10	0	224
256	0	256	259	0	224
512	0	256	505	0	223
768	0	256	748	0	222
1024	0	256	988	0	223
1280	0	256	1228	0	222
1536	0	256	1470	0	222
1792	0	256	1711	0	221
2048	0	256	1950	0	220
2303	0	256	2207	0	220
2559	0	256	2453	0	219
